Source,open,high,low,close,volume
2020-10-27,13054.78,13786.29,13047.35,13634.68,164.746622
2020-10-28,13634.29,13853.49,12904.63,13281.6,167.828912
2020-10-29,13267.84,13641.89,12980.0,13441.16,149.862522
2020-10-30,13453.21,13664.48,13120.56,13559.91,166.81886
2020-10-31,13560.0,14091.73,13425.16,13799.01,146.758494
2020-11-01,13779.65,13886.42,13629.62,13749.69,49.02653
2020-11-02,13758.45,13826.8,13201.67,13572.31,150.251675
2020-11-03,13563.01,14067.12,13300.0,14013.83,133.245653
2020-11-04,14018.0,14247.19,13540.77,14141.89,198.083696
2020-11-05,14147.64,15754.48,14097.27,15589.43,257.667349
2020-11-06,15585.47,15966.08,15182.77,15569.24,261.716315
2020-11-07,15569.4,15755.88,14366.05,14817.32,322.715463
2020-11-08,14806.61,15653.9,14706.58,15479.82,139.915455
2020-11-09,15512.86,15839.35,14816.86,15323.85,248.022834
2020-11-10,15331.79,15453.12,15079.11,15296.25,95.258671
2020-11-11,15299.1,15961.88,15280.6,15695.0,133.311825
2020-11-12,15704.1,16337.86,15456.66,16284.38,246.024222
2020-11-13,16312.14,16467.19,15949.83,16324.84,128.256208
2020-11-14,16288.11,16294.17,15714.28,16060.48,92.197255
2020-11-15,16072.67,16159.59,15779.45,15948.47,35.504029
2020-11-16,15937.16,16883.95,15873.74,16702.53,141.915282
2020-11-17,16709.18,17851.64,16552.05,17664.52,282.074364
2020-11-18,17654.86,18465.87,17231.66,17776.29,462.331759
2020-11-19,17806.97,18175.37,17348.97,17811.0,139.761269
2020-11-20,17802.91,18808.03,17752.87,18648.05,209.556679
2020-11-21,18664.75,18961.89,18332.83,18690.39,173.283192
2020-11-22,18672.48,18746.93,17621.63,18431.25,220.48253
2020-11-23,18410.28,18761.43,18014.81,18368.93,193.948248
2020-11-24,18362.98,19416.29,18016.39,19157.11,268.147246
2020-11-25,19159.52,19486.66,18500.0,18732.46,221.091607
2020-11-26,18718.36,18912.1,16217.12,17157.0,805.080083
2020-11-27,17164.49,17450.0,16453.41,17137.21,238.306009
2020-11-28,17139.08,17874.66,16867.66,17727.7,150.734238
2020-11-29,17722.16,18337.11,17525.71,18170.19,130.316145
2020-11-30,18183.08,19866.14,18183.08,19695.93,486.304343
2020-12-01,19698.3,19884.88,18087.28,18777.93,619.201227
2020-12-02,18765.52,19336.66,18332.52,19200.94,355.506234
2020-12-03,19197.51,19602.43,18873.45,19421.34,206.958027
2020-12-04,19406.98,19525.05,18577.93,18659.04,367.680353
2020-12-05,18645.45,19176.51,18500.0,19148.7,98.698618
2020-12-06,19137.36,19420.81,18864.86,19371.19,114.295754
2020-12-07,19381.11,19428.25,18905.46,19185.21,118.610672
2020-12-08,19186.32,19294.07,18188.89,18325.63,263.835347
2020-12-09,18321.22,18644.19,17653.54,18546.39,387.659275
2020-12-10,18545.62,18550.94,17930.0,18246.54,229.066809
2020-12-11,18251.96,18294.08,17566.6,18027.76,369.010743
2020-12-12,18032.18,18946.6,18023.06,18811.26,176.851898
2020-12-13,18808.78,19420.37,18711.27,19175.96,193.794492
2020-12-14,19170.85,19343.45,19007.14,19273.23,203.652912
2020-12-15,19279.38,19567.68,19056.5,19428.77,367.574565
2020-12-16,19434.32,21537.3,19284.48,21350.8,691.82997
2020-12-17,21341.2,23801.6,21235.72,22812.74,913.689501
2020-12-18,22814.55,23284.91,22351.06,23107.85,307.900695
2020-12-19,23114.04,24172.13,22761.33,23827.87,337.209001
2020-12-20,23817.99,24292.51,23081.64,23476.66,341.499371
2020-12-21,23460.94,24112.35,21959.66,22739.6,378.437064
2020-12-22,22731.75,23830.29,22381.0,23824.13,297.046971
2020-12-23,23816.25,24105.18,22600.0,23223.32,384.221958
2020-12-24,23227.24,23795.75,22710.57,23725.66,289.284576
2020-12-25,23733.42,24781.0,23433.62,24698.7,345.775419
2020-12-26,24713.78,26855.06,24489.33,26472.63,336.38024
2020-12-27,26507.22,28419.58,25820.0,26281.85,651.828424
2020-12-28,26280.53,27496.94,26099.46,27084.18,330.105349
2020-12-29,27090.86,27404.86,25898.79,27359.58,281.974164
2020-12-30,27385.02,28993.55,27385.02,28873.33,473.383663
2020-12-31,28879.64,29313.26,27901.0,28905.32,438.695879
2021-01-01,28933.86,29611.51,28649.46,29305.29,298.357085
2021-01-02,29321.41,33271.38,28955.02,32162.01,667.482338
2021-01-03,32174.75,34776.59,31942.96,33031.74,701.951087
2021-01-04,33034.55,33593.47,27500.0,32005.27,987.279894
2021-01-05,31996.54,34392.59,29937.69,33946.09,765.314265
2021-01-06,33939.15,36935.58,33319.67,36756.07,864.714279
2021-01-07,36761.31,40358.96,35813.86,39444.65,770.127274
2021-01-08,39437.66,41958.85,36589.0,40597.2,967.349503
2021-01-09,40574.89,41371.87,38739.22,40090.54,484.910296
2021-01-10,40092.11,41330.71,35200.0,38182.97,740.145562
2021-01-11,38166.79,38288.44,30471.78,35438.75,1870.951319
2021-01-12,35438.75,36600.1,32600.0,34041.15,919.597427
2021-01-13,34044.28,37805.88,32403.05,37351.77,843.629073
2021-01-14,37329.13,40100.54,36766.07,39175.88,407.515497
2021-01-15,39138.66,39723.34,34444.39,36732.12,554.127909
2021-01-16,36734.73,37948.26,35350.0,35982.21,385.981721
2021-01-17,35982.2,36842.5,33859.11,35826.78,308.508956
2021-01-18,35841.98,37469.87,34787.46,36627.61,329.067462
2021-01-19,36624.79,37848.91,35874.74,35926.59,340.565257
2021-01-20,35867.39,36398.16,33351.36,35484.17,525.9541
2021-01-21,35464.08,35604.47,30191.0,30748.54,895.465664
2021-01-22,30873.21,33827.83,29000.0,33045.55,870.318427
2021-01-23,32941.38,33451.56,31400.0,32110.3,210.849721
2021-01-24,32064.71,33073.47,30895.25,32276.8,181.797634
2021-01-25,32276.46,34860.0,31937.89,32222.22,275.094619
2021-01-26,32218.2,32920.0,30831.41,32457.97,247.095624
2021-01-27,32493.78,32555.7,29250.0,30356.27,301.390318
2021-01-28,30351.17,33780.5,29858.1,33311.17,286.030946
2021-01-29,33372.95,38539.39,31929.72,34242.42,987.916825
2021-01-30,34282.21,34929.32,32835.91,34240.95,310.242049
2021-01-31,34240.99,34334.27,32166.67,33071.34,190.641978
2021-02-01,33097.72,34700.0,32287.34,33545.56,215.258484
2021-02-02,33491.57,35976.92,33440.11,35505.83,251.941418
2021-02-03,35477.64,37652.5,35381.06,37633.27,499.415853
2021-02-04,37601.48,38696.53,36181.63,36961.45,794.377078
2021-02-05,36935.44,38344.42,36570.91,38306.68,400.513652
2021-02-06,38306.68,40958.13,38209.7,39220.16,271.93314
2021-02-07,39177.37,39680.56,37360.12,38789.4,365.480765
2021-02-08,38796.29,46788.25,38009.78,46386.93,589.688918
2021-02-09,46410.03,48123.7,45014.73,46468.4,557.381568
2021-02-10,46468.4,47300.0,43700.0,44871.28,477.334904
2021-02-11,44871.28,48710.45,43984.89,47961.49,334.624128
2021-02-12,47977.55,48986.88,46157.73,47326.29,374.047168
2021-02-13,47319.46,48128.28,46233.27,47110.11,292.697171
2021-02-14,47138.7,49691.04,47011.23,48589.46,182.839344
2021-02-15,48580.94,48983.98,45610.03,47907.41,434.841096
2021-02-16,47922.97,50684.84,47037.04,49132.87,449.066676
2021-02-17,49167.87,52615.33,48964.28,52039.76,407.383666
2021-02-18,52118.97,52520.18,50914.9,51614.67,336.431209
2021-02-19,51578.71,56335.12,50738.02,55876.0,327.562147
2021-02-20,55929.59,57567.0,53865.08,55858.83,300.738538
2021-02-21,55853.06,58361.09,55462.71,57425.47,227.730144
2021-02-22,57416.19,57509.4,47913.84,54152.15,567.683143
2021-02-23,54118.63,54179.23,44928.36,48903.91,866.735606
2021-02-24,48913.96,51356.82,46953.92,49682.98,358.706564
2021-02-25,49679.78,52001.06,46708.76,47075.19,333.527721
2021-02-26,47013.45,48435.78,44111.32,46314.74,457.138462
2021-02-27,46303.21,48375.0,45013.6,46113.12,229.097458
2021-02-28,46107.36,46613.27,43000.0,45161.6,372.158691
2021-03-01,45161.2,49783.33,44950.13,49617.18,370.249921
2021-03-02,49566.16,50204.7,47065.54,48456.72,228.987524
2021-03-03,48389.21,52631.64,48148.14,50352.9,255.807299
2021-03-04,50377.73,51780.29,47500.0,48373.02,364.099317
2021-03-05,48331.2,49430.45,46329.97,48747.32,405.35635
2021-03-06,48773.57,49210.46,47055.76,48905.34,274.470343
2021-03-07,48893.35,51447.81,48893.35,50960.87,202.240914
2021-03-08,50996.74,52395.78,49285.46,52335.07,278.010895
2021-03-09,52400.0,54890.0,51847.85,54857.46,312.015916
2021-03-10,54889.99,57407.64,52782.18,55955.34,565.980917
2021-03-11,55909.78,58129.0,54294.59,57756.57,301.297684
2021-03-12,57761.45,58091.65,55052.66,57232.78,392.058973
2021-03-13,57178.52,61822.09,56100.0,61173.44,238.846735
2021-03-14,61203.75,61697.85,58963.2,58963.2,173.469374
2021-03-15,58962.85,60611.01,54583.37,55552.06,467.143221
2021-03-16,55565.82,56946.89,53280.97,56946.89,377.453865
2021-03-17,56928.63,58974.35,54142.98,58781.2,310.686163
2021-03-18,58975.98,60122.56,57024.0,57678.64,250.292898
2021-03-19,57623.45,59459.94,56274.68,58143.3,256.335715
