Source.Name,open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
BTCUSDT-1d-2020-08.csv,1.59814E+12,11656.27,11706.78,11515.35,11649.35,27.752399,1.59823E+12,322601.9039,838,11.725653,136524.5128
BTCUSDT-1d-2020-08.csv,1.59823E+12,11649.27,11827.84,11385.16,11759.18,191.348515,1.59831E+12,2218044.029,2886,86.57178,1006218.807
BTCUSDT-1d-2020-08.csv,1.59831E+12,11744.45,11761.99,11125,11329.12,105.545491,1.5984E+12,1201663.575,2246,41.996555,477604.3686
BTCUSDT-1d-2020-08.csv,1.5984E+12,11317.73,11536.32,11255.11,11466.43,55.228375,1.59849E+12,630425.4737,996,30.909844,353174.8092
BTCUSDT-1d-2020-08.csv,1.59849E+12,11460.4,11588.68,11125.66,11320.03,121.947578,1.59857E+12,1381039.333,1986,54.195412,614096.7844
BTCUSDT-1d-2020-08.csv,1.59857E+12,11329.22,11539.86,11275.76,11527.41,59.705649,1.59866E+12,681735.4801,1289,38.050246,434244.0555
BTCUSDT-1d-2020-08.csv,1.59866E+12,11527.41,11573.28,11420.47,11481.9,42.574429,1.59875E+12,489364.0181,936,21.970528,252851.4302
BTCUSDT-1d-2020-08.csv,1.59875E+12,11467.58,11710,11467.58,11692.8,41.284754,1.59883E+12,479507.4672,1034,17.507225,203432.9838
BTCUSDT-1d-2020-08.csv,1.59883E+12,11714.43,11773.44,11575,11655,60.363601,1.59892E+12,705152.9104,1418,24.482048,286503.4092
BTCUSDT-1d-2020-09.csv,1.59892E+12,11648.13,12048.89,11532.85,11915.67,83.807537,1.599E+12,994356.6294,1766,43.163632,512797.1085
BTCUSDT-1d-2020-09.csv,1.599E+12,11913.71,11947.02,11161.84,11385.77,170.701557,1.59909E+12,1957063.465,2592,77.670613,891376.275
BTCUSDT-1d-2020-09.csv,1.59909E+12,11382.69,11455.74,9976.71,10158.14,318.497458,1.59918E+12,3396771.011,4360,148.412283,1579050.023
BTCUSDT-1d-2020-09.csv,1.59918E+12,10149.12,10618.52,9907.49,10459.2,250.945714,1.59926E+12,2599497.481,3110,139.26676,1442388.806
BTCUSDT-1d-2020-09.csv,1.59926E+12,10443.53,10560.98,9826.51,10147.46,333.873799,1.59935E+12,3378374.281,3707,157.798506,1599004.009
BTCUSDT-1d-2020-09.csv,1.59935E+12,10170.2,10335.04,10002.52,10250.85,85.717951,1.59944E+12,871830.8706,1304,43.303534,441252.4815
BTCUSDT-1d-2020-09.csv,1.59944E+12,10249.99,10403.75,9875.32,10356.73,160.5332,1.59952E+12,1623190.98,2365,78.284245,794464.8315
BTCUSDT-1d-2020-09.csv,1.59952E+12,10386.73,10438.09,9844.19,10120.33,266.811627,1.59961E+12,2687264.726,3127,122.985291,1237570.224
BTCUSDT-1d-2020-09.csv,1.59961E+12,10126.18,10348.12,9981.24,10214.95,64.174465,1.5997E+12,652444.997,1271,31.68035,322716.0604
BTCUSDT-1d-2020-09.csv,1.5997E+12,10212.98,10475.88,10212.98,10338.7,85.8209,1.59978E+12,888813.4658,1554,48.684827,504800.4137
BTCUSDT-1d-2020-09.csv,1.59978E+12,10335.36,10398.01,10201.72,10389.64,46.121523,1.59987E+12,475201.6345,916,23.002118,237231.4282
BTCUSDT-1d-2020-09.csv,1.59987E+12,10396.34,10478.71,10274.92,10440.68,48.727279,1.59996E+12,505474.6844,781,37.123391,385006.0902
BTCUSDT-1d-2020-09.csv,1.59996E+12,10447.72,10576.06,10215.95,10316.74,80.157771,1.60004E+12,833207.605,1700,27.790375,289447.118
BTCUSDT-1d-2020-09.csv,1.60004E+12,10324.08,10754.08,10247.48,10656.2,93.321583,1.60013E+12,983411.295,1823,64.733025,681872.7521
BTCUSDT-1d-2020-09.csv,1.60013E+12,10674.48,10926.64,10617.66,10765.22,87.000065,1.60021E+12,937300.895,1624,41.846881,450780.9515
BTCUSDT-1d-2020-09.csv,1.60021E+12,10779.76,11089.47,10667.62,10948.61,68.511269,1.6003E+12,748220.6406,1603,26.215436,287085.6455
BTCUSDT-1d-2020-09.csv,1.6003E+12,10951.48,11044.24,10748.77,10941.2,89.084524,1.60039E+12,968226.7308,1593,31.080172,338316.2871
BTCUSDT-1d-2020-09.csv,1.60039E+12,10942.84,11036.46,10814.42,10934.34,60.137806,1.60047E+12,656186.5586,1724,26.579865,290373.2469
BTCUSDT-1d-2020-09.csv,1.60047E+12,10933.91,11181.99,10894.54,11079.87,55.339778,1.60056E+12,611856.849,1403,28.96215,319879.5405
BTCUSDT-1d-2020-09.csv,1.60056E+12,11066.01,11075.73,10763.18,10913.29,71.554164,1.60065E+12,780634.0743,1727,20.653509,225144.2138
BTCUSDT-1d-2020-09.csv,1.60065E+12,10923.84,10987,10298.1,10430.45,91.00968,1.60073E+12,965312.0281,1889,37.504683,397593.5457
BTCUSDT-1d-2020-09.csv,1.60073E+12,10419.57,10573.23,10361.39,10520.66,48.576996,1.60082E+12,508828.339,850,28.779868,301880.2658
BTCUSDT-1d-2020-09.csv,1.60082E+12,10529.4,10533.36,10145.54,10231.48,117.267695,1.60091E+12,1216391.728,1648,59.47388,616272.3171
BTCUSDT-1d-2020-09.csv,1.60091E+12,10242.56,10789.58,10209.09,10732.42,88.732532,1.60099E+12,938321.1972,1375,59.313209,627677.1882
BTCUSDT-1d-2020-09.csv,1.60099E+12,10736.88,10761.38,10525.5,10680.3,93.693196,1.60108E+12,995641.3334,1187,36.492004,389205.769
BTCUSDT-1d-2020-09.csv,1.60108E+12,10686.29,10814.86,10650.24,10728.21,45.319597,1.60116E+12,486442.4208,590,29.464459,316469.9396
BTCUSDT-1d-2020-09.csv,1.60116E+12,10738.3,10799.34,10596.51,10769.13,37.35364,1.60125E+12,399659.462,623,19.068419,204108.1065
BTCUSDT-1d-2020-09.csv,1.60125E+12,10782.36,10940.96,10644.91,10700.46,116.440201,1.60134E+12,1261310.972,1246,43.260485,469241.6828
BTCUSDT-1d-2020-09.csv,1.60134E+12,10690.79,10867.58,10636.31,10841.38,52.665951,1.60142E+12,565011.7858,933,25.636478,275343.2583
BTCUSDT-1d-2020-09.csv,1.60142E+12,10845.75,10851.53,10664.15,10772.67,38.973629,1.60151E+12,419222.6687,601,13.944147,149926.9041
BTCUSDT-1d-2020-10.csv,1.60151E+12,10782.79,10912.76,10456.66,10621.97,144.012703,1.6016E+12,1538884.961,1624,58.010925,622903.4685
BTCUSDT-1d-2020-10.csv,1.6016E+12,10595.89,10660,10379.18,10570.64,114.649594,1.60168E+12,1205473.212,1197,63.65839,669559.5741
BTCUSDT-1d-2020-10.csv,1.60168E+12,10570.48,10599.24,10497.13,10539.04,23.280934,1.60177E+12,245472.5683,338,13.292946,140274.7227
BTCUSDT-1d-2020-10.csv,1.60177E+12,10532.08,10699.07,10523.1,10666.54,37.834739,1.60186E+12,401718.9781,615,22.47771,238860.6418
BTCUSDT-1d-2020-10.csv,1.60186E+12,10661.45,10786.07,10619.54,10783,56.935442,1.60194E+12,609344.1341,873,26.34103,281806.7153
BTCUSDT-1d-2020-10.csv,1.60194E+12,10796.67,10796.67,10528.95,10598.86,77.009374,1.60203E+12,819952.4165,1521,26.617334,283686.6728
BTCUSDT-1d-2020-10.csv,1.60203E+12,10599.05,10676.29,10548.27,10667.21,35.546306,1.60212E+12,377179.267,833,21.17267,224700.9174
BTCUSDT-1d-2020-10.csv,1.60212E+12,10667.45,10943.29,10541,10926.78,94.8116,1.6022E+12,1021688.807,1405,58.425541,629177.9536
BTCUSDT-1d-2020-10.csv,1.6022E+12,10928.95,11100,10831.05,11057.75,95.004261,1.60229E+12,1040774.922,1272,46.506287,509470.8921
BTCUSDT-1d-2020-10.csv,1.60229E+12,11060.37,11475.47,11057.74,11296.19,140.199952,1.60237E+12,1587244.28,3181,72.140529,814799.479
BTCUSDT-1d-2020-10.csv,1.60237E+12,11306.83,11436.8,11275.24,11377.21,74.397888,1.60246E+12,844160.4353,860,29.356188,333298.1592
BTCUSDT-1d-2020-10.csv,1.60246E+12,11369.31,11719,11167.04,11534.76,134.332044,1.60255E+12,1541193.959,1430,53.116776,611043.9725
BTCUSDT-1d-2020-10.csv,1.60255E+12,11540.74,11553.07,11312.4,11424.77,138.964645,1.60263E+12,1589937.5,1531,42.427783,486046.1837
BTCUSDT-1d-2020-10.csv,1.60263E+12,11422.09,11537.37,11287.37,11421.15,75.071559,1.60272E+12,856065.1431,1165,30.206434,344579.0818
BTCUSDT-1d-2020-10.csv,1.60272E+12,11422.59,11608.99,11257.86,11489.69,107.741197,1.60281E+12,1233849.245,1619,57.60652,660584.4598
BTCUSDT-1d-2020-10.csv,1.60281E+12,11501.56,11539.27,11206.51,11315.48,95.416234,1.60289E+12,1079984.255,1603,30.361972,344436.5759
BTCUSDT-1d-2020-10.csv,1.60289E+12,11317.69,11404.41,11256.67,11358.66,35.236774,1.60298E+12,399314.2605,714,15.685545,177933.2961
BTCUSDT-1d-2020-10.csv,1.60298E+12,11360.85,11503.2,11349.42,11500.57,65.917617,1.60307E+12,752926.6641,1004,36.396872,415689.8052
BTCUSDT-1d-2020-10.csv,1.60307E+12,11504.77,11815.88,11410,11739.23,131.840508,1.60315E+12,1534953.819,1578,70.091238,814174.8521
BTCUSDT-1d-2020-10.csv,1.60315E+12,11753.05,12033.02,11685,11916.7,166.701005,1.60324E+12,1976794.244,2510,70.767077,839223.5966
BTCUSDT-1d-2020-10.csv,1.60324E+12,11916.19,13211.49,10150,12785,444.383901,1.60332E+12,5566837.567,5719,193.203328,2426117.382
BTCUSDT-1d-2020-10.csv,1.60332E+12,12785,13180.8,12695.95,12983.94,208.686311,1.60341E+12,2694524.127,4242,91.516602,1181160.157
BTCUSDT-1d-2020-10.csv,1.60341E+12,12974.31,13021.75,12730.13,12929.34,99.930428,1.6035E+12,1291129.522,2861,51.55185,666681.1085
BTCUSDT-1d-2020-10.csv,1.6035E+12,12934.27,13163.6,12879.02,13106.87,83.046723,1.60358E+12,1082701.705,1631,41.472994,541181.7568
BTCUSDT-1d-2020-10.csv,1.60358E+12,13106.95,13344.21,12893.93,13025.11,140.651331,1.60367E+12,1837791.05,2244,53.726099,703404.0798
BTCUSDT-1d-2020-10.csv,1.60367E+12,13032.8,13229.63,12772.58,13062.42,128.888493,1.60376E+12,1678597.049,2217,54.219625,706538.0126
BTCUSDT-1d-2020-10.csv,1.60376E+12,13054.78,13786.29,13047.35,13634.68,164.746622,1.60384E+12,2215204.211,2470,63.306148,851329.8098
BTCUSDT-1d-2020-10.csv,1.60384E+12,13634.29,13853.49,12904.63,13281.6,167.828912,1.60393E+12,2247145.086,2837,83.09723,1110084.398
BTCUSDT-1d-2020-10.csv,1.60393E+12,13267.84,13641.89,12980,13441.16,149.862522,1.60402E+12,2001257.78,2214,63.008816,840558.3911
BTCUSDT-1d-2020-10.csv,1.60402E+12,13453.21,13664.48,13120.56,13559.91,166.81886,1.6041E+12,2229936.744,2035,85.389824,1143897.325
BTCUSDT-1d-2020-10.csv,1.6041E+12,13560,14091.73,13425.16,13799.01,146.758494,1.60419E+12,2020883.721,1738,74.39981,1022429.172
BTCUSDT-1d-2020-11.csv,1.60419E+12,13779.65,13886.42,13629.62,13749.69,49.02653,1.60428E+12,674303.4438,1062,22.538,310213.8802
BTCUSDT-1d-2020-11.csv,1.60428E+12,13758.45,13826.8,13201.67,13572.31,150.251675,1.60436E+12,2030909.182,2197,77.319907,1045020.197
BTCUSDT-1d-2020-11.csv,1.60436E+12,13563.01,14067.12,13300,14013.83,133.245653,1.60445E+12,1817347.303,2205,60.285911,825105.4465
BTCUSDT-1d-2020-11.csv,1.60445E+12,14018,14247.19,13540.77,14141.89,198.083696,1.60453E+12,2763477.069,3909,87.929705,1229111.481
BTCUSDT-1d-2020-11.csv,1.60453E+12,14147.64,15754.48,14097.27,15589.43,257.667349,1.60462E+12,3834599.992,5339,139.01387,2062713.474
BTCUSDT-1d-2020-11.csv,1.60462E+12,15585.47,15966.08,15182.77,15569.24,261.716315,1.60471E+12,4074883.558,5980,122.86916,1913558.796
BTCUSDT-1d-2020-11.csv,1.60471E+12,15569.4,15755.88,14366.05,14817.32,322.715463,1.60479E+12,4835744.48,5824,157.069076,2355463.951
BTCUSDT-1d-2020-11.csv,1.60479E+12,14806.61,15653.9,14706.58,15479.82,139.915455,1.60488E+12,2124775.368,3946,70.694653,1069881.12
BTCUSDT-1d-2020-11.csv,1.60488E+12,15512.86,15839.35,14816.86,15323.85,248.022834,1.60497E+12,3804776.287,7082,115.907332,1774622.155
BTCUSDT-1d-2020-11.csv,1.60497E+12,15331.79,15453.12,15079.11,15296.25,95.258671,1.60505E+12,1454738.729,3308,52.735726,806456.9305
BTCUSDT-1d-2020-11.csv,1.60505E+12,15299.1,15961.88,15280.6,15695,133.311825,1.60514E+12,2093556.432,3969,68.241956,1071733.455
BTCUSDT-1d-2020-11.csv,1.60514E+12,15704.1,16337.86,15456.66,16284.38,246.024222,1.60523E+12,3923228.189,6360,112.983298,1804294.77
BTCUSDT-1d-2020-11.csv,1.60523E+12,16312.14,16467.19,15949.83,16324.84,128.256208,1.60531E+12,2086307.748,4123,45.972544,747810.3736
BTCUSDT-1d-2020-11.csv,1.60531E+12,16288.11,16294.17,15714.28,16060.48,92.197255,1.6054E+12,1472033.369,3503,43.754916,698718.2555
BTCUSDT-1d-2020-11.csv,1.6054E+12,16072.67,16159.59,15779.45,15948.47,35.504029,1.60548E+12,566881.5457,2015,19.209874,306779.4254
BTCUSDT-1d-2020-11.csv,1.60548E+12,15937.16,16883.95,15873.74,16702.53,141.915282,1.60557E+12,2335103.93,3081,64.201664,1058841.857
BTCUSDT-1d-2020-11.csv,1.60557E+12,16709.18,17851.64,16552.05,17664.52,282.074364,1.60566E+12,4889142.969,6269,137.932827,2391883.168
BTCUSDT-1d-2020-11.csv,1.60566E+12,17654.86,18465.87,17231.66,17776.29,462.331759,1.60574E+12,8223940.465,10606,238.206575,4234715.776
BTCUSDT-1d-2020-11.csv,1.60574E+12,17806.97,18175.37,17348.97,17811,139.761269,1.60583E+12,2492545.891,5751,72.840299,1298807.02
BTCUSDT-1d-2020-11.csv,1.60583E+12,17802.91,18808.03,17752.87,18648.05,209.556679,1.60592E+12,3860510.243,6279,86.461044,1592317.042
BTCUSDT-1d-2020-11.csv,1.60592E+12,18664.75,18961.89,18332.83,18690.39,173.283192,1.606E+12,3236002.171,6244,79.410987,1484977.255
BTCUSDT-1d-2020-11.csv,1.606E+12,18672.48,18746.93,17621.63,18431.25,220.48253,1.60609E+12,4035749.499,7722,108.36689,1984257.376
BTCUSDT-1d-2020-11.csv,1.60609E+12,18410.28,18761.43,18014.81,18368.93,193.948248,1.60618E+12,3564764.562,7916,97.152431,1787156.485
BTCUSDT-1d-2020-11.csv,1.60618E+12,18362.98,19416.29,18016.39,19157.11,268.147246,1.60626E+12,5070334.714,10057,113.595757,2149995.257
BTCUSDT-1d-2020-11.csv,1.60626E+12,19159.52,19486.66,18500,18732.46,221.091607,1.60635E+12,4209618.467,7935,114.217598,2177199.734
BTCUSDT-1d-2020-11.csv,1.60635E+12,18718.36,18912.1,16217.12,17157,805.080083,1.60644E+12,13847225.72,20839,394.524734,6787536.123
BTCUSDT-1d-2020-11.csv,1.60644E+12,17164.49,17450,16453.41,17137.21,238.306009,1.60652E+12,4042890.669,11006,122.776852,2082052.249
BTCUSDT-1d-2020-11.csv,1.60652E+12,17139.08,17874.66,16867.66,17727.7,150.734238,1.60661E+12,2632810.5,5757,70.548977,1234534.485
BTCUSDT-1d-2020-11.csv,1.60661E+12,17722.16,18337.11,17525.71,18170.19,130.316145,1.60669E+12,2339598.79,5142,66.405448,1190906.552
BTCUSDT-1d-2020-11.csv,1.60669E+12,18183.08,19866.14,18183.08,19695.93,486.304343,1.60678E+12,9363898.777,15212,219.198797,4220396.295
BTCUSDT-1d-2020-12.csv,1.60678E+12,19698.3,19884.88,18087.28,18777.93,619.201227,1.60687E+12,11799045.13,20517,319.377532,6074875.861
BTCUSDT-1d-2020-12.csv,1.60687E+12,18765.52,19336.66,18332.52,19200.94,355.506234,1.60695E+12,6718099.499,15573,172.727546,3264791.224
BTCUSDT-1d-2020-12.csv,1.60695E+12,19197.51,19602.43,18873.45,19421.34,206.958027,1.60704E+12,3990088.176,9791,89.060483,1717057.086
BTCUSDT-1d-2020-12.csv,1.60704E+12,19406.98,19525.05,18577.93,18659.04,367.680353,1.60713E+12,7007047.03,12734,158.219357,3010701.455
BTCUSDT-1d-2020-12.csv,1.60713E+12,18645.45,19176.51,18500,19148.7,98.698618,1.60721E+12,1863705.589,6052,49.605773,935576.6951
BTCUSDT-1d-2020-12.csv,1.60721E+12,19137.36,19420.81,18864.86,19371.19,114.295754,1.6073E+12,2188820.639,4395,57.145659,1095711.552
BTCUSDT-1d-2020-12.csv,1.6073E+12,19381.11,19428.25,18905.46,19185.21,118.610672,1.60739E+12,2269462.061,1902,56.856071,1089271.408
BTCUSDT-1d-2020-12.csv,1.60739E+12,19186.32,19294.07,18188.89,18325.63,263.835347,1.60747E+12,4930538.09,6816,120.540681,2253430.346
BTCUSDT-1d-2020-12.csv,1.60747E+12,18321.22,18644.19,17653.54,18546.39,387.659275,1.60756E+12,7047989.802,10371,188.432333,3425763.356
BTCUSDT-1d-2020-12.csv,1.60756E+12,18545.62,18550.94,17930,18246.54,229.066809,1.60764E+12,4185245.148,7138,114.400005,2088701.14
BTCUSDT-1d-2020-12.csv,1.60764E+12,18251.96,18294.08,17566.6,18027.76,369.010743,1.60773E+12,6611187.955,9204,181.209535,3247299.576
BTCUSDT-1d-2020-12.csv,1.60773E+12,18032.18,18946.6,18023.06,18811.26,176.851898,1.60782E+12,3271733.877,5271,97.079893,1795647.476
BTCUSDT-1d-2020-12.csv,1.60782E+12,18808.78,19420.37,18711.27,19175.96,193.794492,1.6079E+12,3704279.068,6651,94.434348,1801702.404
BTCUSDT-1d-2020-12.csv,1.6079E+12,19170.85,19343.45,19007.14,19273.23,203.652912,1.60799E+12,3904966.477,5939,87.057074,1670715.321
BTCUSDT-1d-2020-12.csv,1.60799E+12,19279.38,19567.68,19056.5,19428.77,367.574565,1.60808E+12,7106634.256,7968,159.649191,3088545.297
BTCUSDT-1d-2020-12.csv,1.60808E+12,19434.32,21537.3,19284.48,21350.8,691.82997,1.60816E+12,14101380.93,12014,336.620364,6852882.91
BTCUSDT-1d-2020-12.csv,1.60816E+12,21341.2,23801.6,21235.72,22812.74,913.689501,1.60825E+12,20695730.66,18731,455.105037,10300588.78
BTCUSDT-1d-2020-12.csv,1.60825E+12,22814.55,23284.91,22351.06,23107.85,307.900695,1.60834E+12,7042924.538,13113,120.207863,2749545.069
BTCUSDT-1d-2020-12.csv,1.60834E+12,23114.04,24172.13,22761.33,23827.87,337.209001,1.60842E+12,7941749.678,12272,164.934693,3889791.687
BTCUSDT-1d-2020-12.csv,1.60842E+12,23817.99,24292.51,23081.64,23476.66,341.499371,1.60851E+12,8051305.595,16541,159.855231,3771439.507
BTCUSDT-1d-2020-12.csv,1.60851E+12,23460.94,24112.35,21959.66,22739.6,378.437064,1.6086E+12,8722533.697,15781,185.797844,4277797.403
BTCUSDT-1d-2020-12.csv,1.6086E+12,22731.75,23830.29,22381,23824.13,297.046971,1.60868E+12,6867966.861,16959,148.460866,3431022.736
BTCUSDT-1d-2020-12.csv,1.60868E+12,23816.25,24105.18,22600,23223.32,384.221958,1.60877E+12,9009200.135,21570,166.789954,3912157.91
BTCUSDT-1d-2020-12.csv,1.60877E+12,23227.24,23795.75,22710.57,23725.66,289.284576,1.60885E+12,6695160.562,16869,132.211874,3064524.696
BTCUSDT-1d-2020-12.csv,1.60885E+12,23733.42,24781,23433.62,24698.7,345.775419,1.60894E+12,8365541.067,14479,180.20966,4362856.955
BTCUSDT-1d-2020-12.csv,1.60894E+12,24713.78,26855.06,24489.33,26472.63,336.38024,1.60903E+12,8569249.681,17381,161.289463,4113638.856
BTCUSDT-1d-2020-12.csv,1.60903E+12,26507.22,28419.58,25820,26281.85,651.828424,1.60911E+12,17677689.27,28310,304.15422,8231395.197
BTCUSDT-1d-2020-12.csv,1.60911E+12,26280.53,27496.94,26099.46,27084.18,330.105349,1.6092E+12,8909443.288,12296,155.29945,4191230.714
BTCUSDT-1d-2020-12.csv,1.6092E+12,27090.86,27404.86,25898.79,27359.58,281.974164,1.60929E+12,7511423.065,6604,132.523837,3531102.945
BTCUSDT-1d-2020-12.csv,1.60929E+12,27385.02,28993.55,27385.02,28873.33,473.383663,1.60937E+12,13295550.18,18174,207.858584,5837665.068
BTCUSDT-1d-2020-12.csv,1.60937E+12,28879.64,29313.26,27901,28905.32,438.695879,1.60946E+12,12613854.09,17958,217.083539,6248489.705
BTCUSDT-1d-2021-01.csv,1.60946E+12,28933.86,29611.51,28649.46,29305.29,298.357085,1.60955E+12,8712083.093,13823,112.772178,3294875.282
BTCUSDT-1d-2021-01.csv,1.60955E+12,29321.41,33271.38,28955.02,32162.01,667.482338,1.60963E+12,20881659.42,22137,366.550157,11439289.83
BTCUSDT-1d-2021-01.csv,1.60963E+12,32174.75,34776.59,31942.96,33031.74,701.951087,1.60972E+12,23523170.34,27478,324.170955,10856922.61
BTCUSDT-1d-2021-01.csv,1.60972E+12,33034.55,33593.47,27500,32005.27,987.279894,1.6098E+12,30943963.22,32761,490.731243,15396120.93
BTCUSDT-1d-2021-01.csv,1.6098E+12,31996.54,34392.59,29937.69,33946.09,765.314265,1.60989E+12,24586401.78,33628,425.884157,13703977.59
BTCUSDT-1d-2021-01.csv,1.60989E+12,33939.15,36935.58,33319.67,36756.07,864.714279,1.60998E+12,30185668.04,40754,434.990365,15188561.52
BTCUSDT-1d-2021-01.csv,1.60998E+12,36761.31,40358.96,35813.86,39444.65,770.127274,1.61006E+12,29323017.78,35244,381.887038,14569943.49
BTCUSDT-1d-2021-01.csv,1.61006E+12,39437.66,41958.85,36589,40597.2,967.349503,1.61015E+12,38475636.9,46478,500.866755,19933717.67
BTCUSDT-1d-2021-01.csv,1.61015E+12,40574.89,41371.87,38739.22,40090.54,484.910296,1.61024E+12,19524454.24,32379,231.964857,9340726.552
BTCUSDT-1d-2021-01.csv,1.61024E+12,40092.11,41330.71,35200,38182.97,740.145562,1.61032E+12,28779739.96,42084,363.640406,14157405.33
BTCUSDT-1d-2021-01.csv,1.61032E+12,38166.79,38288.44,30471.78,35438.75,1870.951319,1.61041E+12,63186635.32,43725,992.085802,33530904.18
BTCUSDT-1d-2021-01.csv,1.61041E+12,35438.75,36600.1,32600,34041.15,919.597427,1.6105E+12,31935328.91,43971,461.751101,16040684.81
BTCUSDT-1d-2021-01.csv,1.6105E+12,34044.28,37805.88,32403.05,37351.77,843.629073,1.61058E+12,29057479.03,40335,403.599904,13919319.82
BTCUSDT-1d-2021-01.csv,1.61058E+12,37329.13,40100.54,36766.07,39175.88,407.515497,1.61067E+12,15715758.19,31318,194.785378,7526879.237
BTCUSDT-1d-2021-01.csv,1.61067E+12,39138.66,39723.34,34444.39,36732.12,554.127909,1.61076E+12,20378498.05,41157,244.024325,8968295.752
BTCUSDT-1d-2021-01.csv,1.61076E+12,36734.73,37948.26,35350,35982.21,385.981721,1.61084E+12,14202479.54,31983,176.390398,6495842.498
BTCUSDT-1d-2021-01.csv,1.61084E+12,35982.2,36842.5,33859.11,35826.78,308.508956,1.61093E+12,10929471.8,29533,130.340924,4624394.672
BTCUSDT-1d-2021-01.csv,1.61093E+12,35841.98,37469.87,34787.46,36627.61,329.067462,1.61101E+12,11880727.08,26924,139.016134,5024578.726
BTCUSDT-1d-2021-01.csv,1.61101E+12,36624.79,37848.91,35874.74,35926.59,340.565257,1.6111E+12,12544586.63,29496,165.64725,6105871.122
BTCUSDT-1d-2021-01.csv,1.6111E+12,35867.39,36398.16,33351.36,35484.17,525.9541,1.61119E+12,18325661.94,32591,207.968193,7240832.265
BTCUSDT-1d-2021-01.csv,1.61119E+12,35464.08,35604.47,30191,30748.54,895.465664,1.61127E+12,28945579.37,31621,369.896073,11991176.61
BTCUSDT-1d-2021-01.csv,1.61127E+12,30873.21,33827.83,29000,33045.55,870.318427,1.61136E+12,26677749.67,17323,402.745564,12350559.05
BTCUSDT-1d-2021-01.csv,1.61136E+12,32941.38,33451.56,31400,32110.3,210.849721,1.61145E+12,6827842.658,5831,89.897638,2915604.111
BTCUSDT-1d-2021-01.csv,1.61145E+12,32064.71,33073.47,30895.25,32276.8,181.797634,1.61153E+12,5809339.738,4286,54.096792,1742139.437
BTCUSDT-1d-2021-01.csv,1.61153E+12,32276.46,34860,31937.89,32222.22,275.094619,1.61162E+12,9110354.862,7250,97.446853,3247449.069
BTCUSDT-1d-2021-01.csv,1.61162E+12,32218.2,32920,30831.41,32457.97,247.095624,1.61171E+12,7883870.017,6570,109.297376,3490323.252
BTCUSDT-1d-2021-01.csv,1.61171E+12,32493.78,32555.7,29250,30356.27,301.390318,1.61179E+12,9274209.851,8187,141.501585,4355484.005
BTCUSDT-1d-2021-01.csv,1.61179E+12,30351.17,33780.5,29858.1,33311.17,286.030946,1.61188E+12,9106948.04,7973,126.942798,4049412.72
BTCUSDT-1d-2021-01.csv,1.61188E+12,33372.95,38539.39,31929.72,34242.42,987.916825,1.61196E+12,35133643.13,24624,441.041519,15668663.17
BTCUSDT-1d-2021-01.csv,1.61196E+12,34282.21,34929.32,32835.91,34240.95,310.242049,1.61205E+12,10536117.49,8586,158.085438,5379757.817
BTCUSDT-1d-2021-01.csv,1.61205E+12,34240.99,34334.27,32166.67,33071.34,190.641978,1.61214E+12,6335110.903,5215,95.491882,3176089.125
BTCUSDT-1d-2021-02.csv,1.61214E+12,33097.72,34700,32287.34,33545.56,215.258484,1.61222E+12,7258656.254,6071,108.284372,3654334.132
BTCUSDT-1d-2021-02.csv,1.61222E+12,33491.57,35976.92,33440.11,35505.83,251.941418,1.61231E+12,8763795.91,6808,136.10158,4732923.01
BTCUSDT-1d-2021-02.csv,1.61231E+12,35477.64,37652.5,35381.06,37633.27,499.415853,1.6124E+12,18264616.01,12614,112.248217,4117065.105
BTCUSDT-1d-2021-02.csv,1.6124E+12,37601.48,38696.53,36181.63,36961.45,794.377078,1.61248E+12,29804100.67,21699,259.982195,9745541.449
BTCUSDT-1d-2021-02.csv,1.61248E+12,36935.44,38344.42,36570.91,38306.68,400.513652,1.61257E+12,15094025.29,12726,86.905018,3268513.525
BTCUSDT-1d-2021-02.csv,1.61257E+12,38306.68,40958.13,38209.7,39220.16,271.93314,1.61266E+12,10768964.01,12234,110.742897,4396888.358
BTCUSDT-1d-2021-02.csv,1.61266E+12,39177.37,39680.56,37360.12,38789.4,365.480765,1.61274E+12,14077256.77,11563,113.36172,4371291.178
BTCUSDT-1d-2021-02.csv,1.61274E+12,38796.29,46788.25,38009.78,46386.93,589.688918,1.61283E+12,25030812.47,20829,231.795146,9965031.192
BTCUSDT-1d-2021-02.csv,1.61283E+12,46410.03,48123.7,45014.73,46468.4,557.381568,1.61292E+12,25993562.32,17911,185.577856,8677332.151
BTCUSDT-1d-2021-02.csv,1.61292E+12,46468.4,47300,43700,44871.28,477.334904,1.613E+12,21733181.04,18033,127.745065,5834658.638
BTCUSDT-1d-2021-02.csv,1.613E+12,44871.28,48710.45,43984.89,47961.49,334.624128,1.61309E+12,15455629.83,13054,137.21857,6371482.419
BTCUSDT-1d-2021-02.csv,1.61309E+12,47977.55,48986.88,46157.73,47326.29,374.047168,1.61317E+12,17742246.23,14197,119.407586,5679016.823
BTCUSDT-1d-2021-02.csv,1.61317E+12,47319.46,48128.28,46233.27,47110.11,292.697171,1.61326E+12,13840646.41,10652,54.108853,2558918.77
