,Source,open_time,open,high,low,close,volume
258,BTCUSDT-1d-2023-12.csv,1702600000000.0,43021.33,43081.95,41684.56,41932.39,162.94656
259,BTCUSDT-1d-2023-12.csv,1702680000000.0,41938.42,42699.99,41624.6,42258.78,95.56071
260,BTCUSDT-1d-2023-12.csv,1702770000000.0,42258.94,42407.93,41281.8,41368.43,91.01864
261,BTCUSDT-1d-2023-12.csv,1702860000000.0,41401.53,42707.71,40533.7,42628.76,198.62958
262,BTCUSDT-1d-2023-12.csv,1702940000000.0,42640.13,43268.11,41818.34,42270.46,205.44794
263,BTCUSDT-1d-2023-12.csv,1703030000000.0,42285.38,44266.37,42207.14,43676.0,280.8664
264,BTCUSDT-1d-2023-12.csv,1703120000000.0,43661.78,44230.0,43303.88,43854.69,240.3177
265,BTCUSDT-1d-2023-12.csv,1703200000000.0,43854.09,44250.0,43468.86,43961.99,216.33361
266,BTCUSDT-1d-2023-12.csv,1703290000000.0,43936.56,43985.0,43316.8,43700.1,122.84694
267,BTCUSDT-1d-2023-12.csv,1703380000000.0,43700.12,43928.28,42820.95,42991.17,199.04718
268,BTCUSDT-1d-2023-12.csv,1703460000000.0,42965.64,43739.17,42759.01,43607.38,135.29789
269,BTCUSDT-1d-2023-12.csv,1703550000000.0,43583.07,43605.95,41788.0,42526.37,165.30277
270,BTCUSDT-1d-2023-12.csv,1703640000000.0,42505.16,43657.61,42126.6,43410.09,177.57394
271,BTCUSDT-1d-2023-12.csv,1703720000000.0,43434.54,43723.42,42320.0,42601.54,168.15707
272,BTCUSDT-1d-2023-12.csv,1703810000000.0,42601.54,43098.35,41296.35,42085.42,228.6485
273,BTCUSDT-1d-2023-12.csv,1703890000000.0,42085.36,42598.22,41516.66,42138.01,146.52109
274,BTCUSDT-1d-2023-12.csv,1703980000000.0,42163.09,42858.4,42007.52,42255.16,151.28184
275,BTCUSDT-1d-2024-01.csv,1704070000000.0,42278.79,44000.0,42212.0,43999.99,177.52851
276,BTCUSDT-1d-2024-01.csv,1704150000000.0,43998.83,45889.62,43961.25,44953.74,399.57179
277,BTCUSDT-1d-2024-01.csv,1704240000000.0,44931.83,45489.66,42045.02,42823.2,399.85334
278,BTCUSDT-1d-2024-01.csv,1704330000000.0,42860.53,44689.98,42620.55,44146.81,288.38869
279,BTCUSDT-1d-2024-01.csv,1704410000000.0,44128.34,44294.62,43093.58,44167.0,275.43134
280,BTCUSDT-1d-2024-01.csv,1704500000000.0,44167.0,44230.08,43394.97,43952.87,161.57234
281,BTCUSDT-1d-2024-01.csv,1704590000000.0,43980.6,44454.29,43660.0,43896.76,163.65028
282,BTCUSDT-1d-2024-01.csv,1704670000000.0,43898.58,47110.0,43289.84,46901.44,427.12735
283,BTCUSDT-1d-2024-01.csv,1704760000000.0,46905.47,47500.0,45416.18,46186.0,361.08977
284,BTCUSDT-1d-2024-01.csv,1704840000000.0,46186.0,47650.5,44831.18,46665.7,447.5733
285,BTCUSDT-1d-2024-01.csv,1704930000000.0,46665.7,48400.0,45687.06,46367.61,401.74124
286,BTCUSDT-1d-2024-01.csv,1705020000000.0,46367.49,46508.24,41844.35,42789.35,372.20396
287,BTCUSDT-1d-2024-01.csv,1705100000000.0,42848.66,43264.02,42443.05,42815.6,203.9168
288,BTCUSDT-1d-2024-01.csv,1705190000000.0,42822.46,43025.69,41700.01,41700.01,214.7634
289,BTCUSDT-1d-2024-01.csv,1705280000000.0,41735.63,43320.8,41636.2,42532.82,168.67596
290,BTCUSDT-1d-2024-01.csv,1705360000000.0,42533.07,43554.13,42031.6,43125.41,194.36454
291,BTCUSDT-1d-2024-01.csv,1705450000000.0,43162.69,43189.3,42218.33,42788.24,139.19491
292,BTCUSDT-1d-2024-01.csv,1705540000000.0,42774.14,42944.6,40612.2,41323.0,283.46178
293,BTCUSDT-1d-2024-01.csv,1705620000000.0,41323.0,42311.5,40308.53,41694.1,239.22309
294,BTCUSDT-1d-2024-01.csv,1705710000000.0,41694.7,41859.17,41460.0,41766.8,75.6808
295,BTCUSDT-1d-2024-01.csv,1705800000000.0,41742.0,41876.92,41528.23,41572.24,83.47213
296,BTCUSDT-1d-2024-01.csv,1705880000000.0,41572.61,41733.1,39441.54,39553.71,275.10441
297,BTCUSDT-1d-2024-01.csv,1705970000000.0,39553.71,40164.61,38570.59,39885.18,200.04517
298,BTCUSDT-1d-2024-01.csv,1706050000000.0,39870.49,40554.88,39380.27,40080.86,91.52764
299,BTCUSDT-1d-2024-01.csv,1706140000000.0,40069.86,40290.0,39523.69,39930.97,54.37907
300,BTCUSDT-1d-2024-01.csv,1706230000000.0,39930.97,42193.81,39831.89,41800.02,128.57511
301,BTCUSDT-1d-2024-01.csv,1706310000000.0,41801.23,42159.36,41413.79,42103.0,34.86381
302,BTCUSDT-1d-2024-01.csv,1706400000000.0,42108.15,42814.07,41655.39,42063.04,61.59193
303,BTCUSDT-1d-2024-01.csv,1706490000000.0,42033.94,43299.99,41843.97,43275.97,85.82408
304,BTCUSDT-1d-2024-01.csv,1706570000000.0,43283.97,43800.0,42706.06,42983.77,70.5723
305,BTCUSDT-1d-2024-01.csv,1706660000000.0,42969.43,43726.57,42075.0,42600.0,96.28622
306,BTCUSDT-1d-2024-02.csv,1706750000000.0,42570.25,43271.42,41911.49,43085.14,111.87772
307,BTCUSDT-1d-2024-02.csv,1706830000000.0,43087.86,43458.22,42588.68,43198.29,58.97192
308,BTCUSDT-1d-2024-02.csv,1706920000000.0,43198.3,43379.36,42900.0,42975.14,30.91661
309,BTCUSDT-1d-2024-02.csv,1707000000000.0,43024.81,43100.0,42378.54,42571.73,35.87544
310,BTCUSDT-1d-2024-02.csv,1707090000000.0,42585.03,43537.69,42338.39,42701.18,71.02396
311,BTCUSDT-1d-2024-02.csv,1707180000000.0,42726.18,43370.33,42571.28,43106.39,60.21508
312,BTCUSDT-1d-2024-02.csv,1707260000000.0,43114.3,44352.0,42789.07,44346.1,93.23569
313,BTCUSDT-1d-2024-02.csv,1707350000000.0,44320.3,45577.35,44320.3,45313.39,75.7232
314,BTCUSDT-1d-2024-02.csv,1707440000000.0,45313.16,48088.7,45257.34,47091.85,158.19887
315,BTCUSDT-1d-2024-02.csv,1707520000000.0,47091.87,48117.77,46875.94,47775.49,40.9223
316,BTCUSDT-1d-2024-02.csv,1707610000000.0,47770.0,48510.59,47601.14,48247.73,73.81687
317,BTCUSDT-1d-2024-02.csv,1707700000000.0,48248.36,50246.21,47734.4,49947.62,149.5244
318,BTCUSDT-1d-2024-02.csv,1707780000000.0,49931.8,50322.0,48204.6,49738.87,130.99965
319,BTCUSDT-1d-2024-02.csv,1707870000000.0,49698.02,52000.0,49338.0,51759.58,145.89177
320,BTCUSDT-1d-2024-02.csv,1707960000000.0,51768.04,52793.0,51340.3,51901.75,131.6589
321,BTCUSDT-1d-2024-02.csv,1708040000000.0,51855.33,52523.16,51600.0,52132.09,89.73123
322,BTCUSDT-1d-2024-02.csv,1708130000000.0,52151.67,52181.21,50645.33,51670.97,53.57423
323,BTCUSDT-1d-2024-02.csv,1708210000000.0,51644.37,52300.08,51191.46,52120.0,38.28548
324,BTCUSDT-1d-2024-02.csv,1708300000000.0,52120.0,52427.44,51700.0,51751.84,54.94769
325,BTCUSDT-1d-2024-02.csv,1708390000000.0,51751.95,52850.0,50779.54,52250.08,101.21539
326,BTCUSDT-1d-2024-02.csv,1708470000000.0,52285.22,52361.01,50653.13,51821.06,65.06172
327,BTCUSDT-1d-2024-02.csv,1708560000000.0,51865.96,52018.79,50977.67,51348.64,58.81362
328,BTCUSDT-1d-2024-02.csv,1708650000000.0,51317.14,51521.02,50551.87,50754.22,45.59659
329,BTCUSDT-1d-2024-02.csv,1708730000000.0,50728.34,51664.32,50601.49,51562.84,36.00047
330,BTCUSDT-1d-2024-02.csv,1708820000000.0,51562.27,51903.0,51324.56,51745.0,39.84299
331,BTCUSDT-1d-2024-02.csv,1708910000000.0,51745.0,54834.17,50930.04,54489.99,140.43632
332,BTCUSDT-1d-2024-02.csv,1708990000000.0,54447.09,57500.0,54447.03,57067.0,184.35812
333,BTCUSDT-1d-2024-02.csv,1709080000000.0,57067.0,63583.26,56719.85,62413.39,366.34648
334,BTCUSDT-1d-2024-02.csv,1709160000000.0,62495.88,63500.0,60409.17,61125.22,191.13411
335,BTCUSDT-1d-2024-03.csv,1709250000000.0,61188.91,62817.48,60755.0,62394.58,88.17028
336,BTCUSDT-1d-2024-03.csv,1709340000000.0,62412.48,62434.25,61550.0,62006.35,64.96801
337,BTCUSDT-1d-2024-03.csv,1709420000000.0,62006.33,63154.47,61365.23,63068.89,55.23981
338,BTCUSDT-1d-2024-03.csv,1709510000000.0,63068.89,68309.21,62425.78,68152.44,191.47634
339,BTCUSDT-1d-2024-03.csv,1709600000000.0,68049.92,68965.91,58618.0,63830.27,320.09433
340,BTCUSDT-1d-2024-03.csv,1709680000000.0,63830.11,67573.8,62800.0,66193.8,140.72554
341,BTCUSDT-1d-2024-03.csv,1709770000000.0,66193.8,67901.14,65700.01,66845.27,99.20372
342,BTCUSDT-1d-2024-03.csv,1709860000000.0,66845.0,69845.0,66125.3,68163.76,179.931114
343,BTCUSDT-1d-2024-03.csv,1709940000000.0,68152.22,68539.44,67400.0,68309.0,44.41091
344,BTCUSDT-1d-2024-03.csv,1710030000000.0,68351.49,69999.0,68150.0,68978.46,101.72577
345,BTCUSDT-1d-2024-03.csv,1710120000000.0,68919.36,72754.15,67800.0,72115.58,164.64562
346,BTCUSDT-1d-2024-03.csv,1710200000000.0,72119.15,72945.19,69008.63,71420.43,116.84886
347,BTCUSDT-1d-2024-03.csv,1710290000000.0,71469.96,73559.04,71355.77,73020.03,103.44826
348,BTCUSDT-1d-2024-03.csv,1710370000000.0,73108.44,73779.26,68992.81,71389.23,146.54703
349,BTCUSDT-1d-2024-03.csv,1710460000000.0,71405.0,72387.23,66037.11,69506.22,190.19712
350,BTCUSDT-1d-2024-03.csv,1710550000000.0,69519.3,70000.9,64700.0,65354.59,79.27654
351,BTCUSDT-1d-2024-03.csv,1710630000000.0,65269.94,68850.85,64572.53,68397.9,80.34426
352,BTCUSDT-1d-2024-03.csv,1710720000000.0,68397.89,68868.58,66585.49,67562.87,61.92561
353,BTCUSDT-1d-2024-03.csv,1710810000000.0,67562.87,68000.0,61587.35,62057.44,210.30809
354,BTCUSDT-1d-2024-03.csv,1710890000000.0,61920.49,67957.59,60802.51,67630.03,151.49905
355,BTCUSDT-1d-2024-03.csv,1710980000000.0,67719.39,68045.52,64605.53,65513.13,56.10592
356,BTCUSDT-1d-2024-03.csv,1711070000000.0,65448.72,66535.65,62339.49,63811.92,71.36894
357,BTCUSDT-1d-2024-03.csv,1711150000000.0,63811.05,65961.38,63063.08,64041.82,52.1354
358,BTCUSDT-1d-2024-03.csv,1711240000000.0,64041.73,67439.74,63815.35,67173.0,39.91476
359,BTCUSDT-1d-2024-03.csv,1711320000000.0,67180.4,71043.93,66306.57,69853.45,123.64859
360,BTCUSDT-1d-2024-03.csv,1711410000000.0,69868.6,71365.19,69324.13,69983.99,56.22012
361,BTCUSDT-1d-2024-03.csv,1711500000000.0,69948.59,71668.99,68303.6,69437.7,69.5824
362,BTCUSDT-1d-2024-03.csv,1711580000000.0,69482.38,71500.0,68938.4,70811.57,65.02468
363,BTCUSDT-1d-2024-03.csv,1711670000000.0,70811.47,70904.9,69085.8,69849.99,48.95289
364,BTCUSDT-1d-2024-03.csv,1711760000000.0,69849.99,70330.65,69650.0,69763.07,26.40171
365,BTCUSDT-1d-2024-03.csv,1711840000000.0,69762.99,71322.88,69692.29,71319.74,33.97613
366,BTCUSDT-1d-2024-04.csv,1711930000000.0,71322.38,71322.38,68084.93,69700.0,69.46532
367,BTCUSDT-1d-2024-04.csv,1712020000000.0,69700.0,69725.94,64624.75,65473.99,128.46354
368,BTCUSDT-1d-2024-04.csv,1712100000000.0,65473.47,67066.37,64555.01,66008.96,59.05627
369,BTCUSDT-1d-2024-04.csv,1712190000000.0,66008.96,69262.19,65211.51,68369.41,49.24852
370,BTCUSDT-1d-2024-04.csv,1712280000000.0,68451.28,68592.02,65956.51,67829.31,62.72157
371,BTCUSDT-1d-2024-04.csv,1712360000000.0,67829.31,69486.6,67438.27,68828.93,12.83182
372,BTCUSDT-1d-2024-04.csv,1712450000000.0,68892.99,70107.94,68670.0,69335.89,31.61533
373,BTCUSDT-1d-2024-04.csv,1712530000000.0,69255.01,72740.2,69098.78,71640.11,94.24361
374,BTCUSDT-1d-2024-04.csv,1712620000000.0,71640.01,71701.0,68249.89,69173.8,79.70466
375,BTCUSDT-1d-2024-04.csv,1712710000000.0,69173.55,70900.0,67555.36,70555.79,69.9965
376,BTCUSDT-1d-2024-04.csv,1712790000000.0,70555.79,71235.97,69602.4,70056.0,36.15518
377,BTCUSDT-1d-2024-04.csv,1712880000000.0,70073.46,71199.0,66000.0,67183.85,89.87685
378,BTCUSDT-1d-2024-04.csv,1712970000000.0,67239.0,68001.1,61723.97,63947.01,133.69929
379,BTCUSDT-1d-2024-04.csv,1713050000000.0,63920.15,66000.0,62005.6,65780.16,56.44785
380,BTCUSDT-1d-2024-04.csv,1713140000000.0,65826.97,66824.65,62372.92,63449.83,67.84581
381,BTCUSDT-1d-2024-04.csv,1713230000000.0,63380.58,64884.8,61503.38,63859.29,91.65388
382,BTCUSDT-1d-2024-04.csv,1713310000000.0,63806.0,64473.13,59723.94,61289.21,93.613
383,BTCUSDT-1d-2024-04.csv,1713400000000.0,61350.59,64087.97,60854.6,63463.3,42.54642
384,BTCUSDT-1d-2024-04.csv,1713480000000.0,63447.69,65472.48,59631.64,63843.37,108.08397
385,BTCUSDT-1d-2024-04.csv,1713570000000.0,63842.42,65400.0,63106.21,64930.63,62.15612
386,BTCUSDT-1d-2024-04.csv,1713660000000.0,64975.22,65662.76,64245.48,64957.64,21.66664
387,BTCUSDT-1d-2024-04.csv,1713740000000.0,64957.64,67176.25,64543.51,66850.0,38.85241
388,BTCUSDT-1d-2024-04.csv,1713830000000.0,66867.85,67164.66,65815.98,66399.99,28.01835
389,BTCUSDT-1d-2024-04.csv,1713920000000.0,66374.04,66980.0,63777.57,64278.95,45.99513
390,BTCUSDT-1d-2024-04.csv,1714000000000.0,64325.42,65240.53,62825.96,64500.0,34.76707
391,BTCUSDT-1d-2024-04.csv,1714090000000.0,64506.07,64777.0,63359.86,63801.92,25.35186
392,BTCUSDT-1d-2024-04.csv,1714180000000.0,63758.97,63859.71,62500.0,63460.73,26.27522
393,BTCUSDT-1d-2024-04.csv,1714260000000.0,63471.29,64334.12,62825.96,63137.36,15.36399
394,BTCUSDT-1d-2024-04.csv,1714350000000.0,63137.36,64190.71,61813.19,63817.61,24.30825
395,BTCUSDT-1d-2024-04.csv,1714440000000.0,63860.73,64690.43,59274.0,60698.63,64.65473
396,BTCUSDT-1d-2024-05.csv,1714520000000.0,60698.5,60829.26,56603.15,58361.6,106.99634
397,BTCUSDT-1d-2024-05.csv,1714610000000.0,58431.16,59588.23,57027.31,59102.52,45.63249
398,BTCUSDT-1d-2024-05.csv,1714690000000.0,59102.36,63323.7,58808.71,62849.56,69.08544
399,BTCUSDT-1d-2024-05.csv,1714780000000.0,62839.79,64441.95,62557.84,63800.39,42.81561
400,BTCUSDT-1d-2024-05.csv,1714870000000.0,63800.39,64600.0,62910.37,64021.14,21.25451
401,BTCUSDT-1d-2024-05.csv,1714950000000.0,63994.76,65460.03,62754.3,63154.41,44.71543
402,BTCUSDT-1d-2024-05.csv,1715040000000.0,63176.2,64364.22,62297.02,62358.78,34.19785
403,BTCUSDT-1d-2024-05.csv,1715130000000.0,62300.0,62994.04,60909.72,61193.08,30.54245
404,BTCUSDT-1d-2024-05.csv,1715210000000.0,61162.31,63399.95,60660.39,63061.0,43.21448
405,BTCUSDT-1d-2024-05.csv,1715300000000.0,63061.0,63429.74,60250.0,60935.38,53.54052
406,BTCUSDT-1d-2024-05.csv,1715390000000.0,60937.79,61508.16,60734.04,60839.82,15.38899
407,BTCUSDT-1d-2024-05.csv,1715470000000.0,60840.0,61832.14,60608.27,61493.88,12.93185
408,BTCUSDT-1d-2024-05.csv,1715560000000.0,61444.29,63408.18,60728.58,62876.81,42.42313
409,BTCUSDT-1d-2024-05.csv,1715640000000.0,62908.08,63112.14,61184.61,61620.22,24.76124
410,BTCUSDT-1d-2024-05.csv,1715730000000.0,61565.2,66398.81,61375.04,66232.38,72.26446
411,BTCUSDT-1d-2024-05.csv,1715820000000.0,66232.33,66729.32,64634.2,65245.85,39.77427
412,BTCUSDT-1d-2024-05.csv,1715900000000.0,65250.0,67389.15,65150.0,66965.81,40.13447
413,BTCUSDT-1d-2024-05.csv,1715990000000.0,67012.39,67372.02,66581.57,66947.59,16.32194
414,BTCUSDT-1d-2024-05.csv,1716080000000.0,66947.63,67690.22,66000.0,66356.97,26.566
415,BTCUSDT-1d-2024-05.csv,1716160000000.0,66292.85,71477.11,66150.0,71400.0,91.92934
416,BTCUSDT-1d-2024-05.csv,1716250000000.0,71305.57,71700.0,69241.85,70173.59,67.53635
417,BTCUSDT-1d-2024-05.csv,1716340000000.0,70173.59,70623.97,69042.5,69156.68,50.94181
418,BTCUSDT-1d-2024-05.csv,1716420000000.0,69169.68,70066.97,66500.0,67900.07,46.42399
419,BTCUSDT-1d-2024-05.csv,1716510000000.0,67900.76,69213.34,66671.51,68497.47,28.06156
420,BTCUSDT-1d-2024-05.csv,1716600000000.0,68497.47,69540.18,68459.44,69244.29,17.27617
421,BTCUSDT-1d-2024-05.csv,1716680000000.0,69200.12,69458.8,68197.05,68555.48,10.736
422,BTCUSDT-1d-2024-05.csv,1716770000000.0,68472.93,70622.67,68290.22,69438.5,34.95117
423,BTCUSDT-1d-2024-05.csv,1716850000000.0,69438.5,69540.49,67325.27,68340.67,43.23248
424,BTCUSDT-1d-2024-05.csv,1716940000000.0,68436.0,68900.0,67183.87,67621.67,21.33966
425,BTCUSDT-1d-2024-05.csv,1717030000000.0,67622.12,69441.91,67146.37,68430.55,27.63761
426,BTCUSDT-1d-2024-05.csv,1717110000000.0,68401.58,69006.22,66716.79,67570.0,27.15424
427,BTCUSDT-1d-2024-06.csv,1717200000000.0,67570.0,67901.14,67484.71,67858.33,6.24416
428,BTCUSDT-1d-2024-06.csv,1717290000000.0,67886.74,68433.48,67326.97,67820.77,16.77767
429,BTCUSDT-1d-2024-06.csv,1717370000000.0,67756.81,70000.0,67610.13,68824.27,35.76605
430,BTCUSDT-1d-2024-06.csv,1717460000000.0,68819.57,70995.67,68606.12,70559.07,49.81152
431,BTCUSDT-1d-2024-06.csv,1717550000000.0,70559.07,71738.37,70415.5,71111.73,42.77013
432,BTCUSDT-1d-2024-06.csv,1717630000000.0,71111.73,71641.02,70300.0,70840.76,29.21083
433,BTCUSDT-1d-2024-06.csv,1717720000000.0,70840.72,71949.57,68745.63,69376.8,50.74441
434,BTCUSDT-1d-2024-06.csv,1717800000000.0,69376.79,69590.0,69218.5,69347.3,10.19391
435,BTCUSDT-1d-2024-06.csv,1717890000000.0,69347.22,69827.75,69150.0,69669.98,9.52287
436,BTCUSDT-1d-2024-06.csv,1717980000000.0,69683.21,70154.98,69216.2,69510.12,12.14298
437,BTCUSDT-1d-2024-06.csv,1718060000000.0,69510.12,69582.24,66200.0,67391.67,48.75257
438,BTCUSDT-1d-2024-06.csv,1718150000000.0,67389.28,69966.62,66937.42,68215.5,36.99969
439,BTCUSDT-1d-2024-06.csv,1718240000000.0,68301.58,68418.43,66330.4,66774.83,23.53756
440,BTCUSDT-1d-2024-06.csv,1718320000000.0,66835.51,67435.89,65255.3,66034.15,36.45807
441,BTCUSDT-1d-2024-06.csv,1718410000000.0,66085.52,66511.7,65988.18,66249.99,10.10723
442,BTCUSDT-1d-2024-06.csv,1718500000000.0,66249.99,67037.9,66162.51,66751.55,5.54632
443,BTCUSDT-1d-2024-06.csv,1718580000000.0,66770.0,67237.97,65172.06,66494.54,23.89673
444,BTCUSDT-1d-2024-06.csv,1718670000000.0,66540.94,66612.74,64141.52,65219.9,45.99829
445,BTCUSDT-1d-2024-06.csv,1718760000000.0,65150.58,65692.38,64699.19,64943.29,19.09267
446,BTCUSDT-1d-2024-06.csv,1718840000000.0,65012.33,66466.98,64378.72,64902.5,20.9434
447,BTCUSDT-1d-2024-06.csv,1718930000000.0,64902.17,65034.99,63450.0,64111.49,16.46088
448,BTCUSDT-1d-2024-06.csv,1719010000000.0,64167.44,64511.67,63944.8,64298.52,5.14808
449,BTCUSDT-1d-2024-06.csv,1719100000000.0,64294.93,64500.0,63212.76,63216.34,8.13666
450,BTCUSDT-1d-2024-06.csv,1719190000000.0,63216.36,63367.35,58888.0,60374.12,56.60208
451,BTCUSDT-1d-2024-06.csv,1719270000000.0,60451.79,62412.57,60304.74,61814.43,25.63569
452,BTCUSDT-1d-2024-06.csv,1719360000000.0,61824.25,62466.34,60743.33,60870.07,18.09068
453,BTCUSDT-1d-2024-06.csv,1719450000000.0,60877.93,62409.2,60639.65,61665.0,21.21367
454,BTCUSDT-1d-2024-06.csv,1719530000000.0,61686.71,62173.95,59972.2,60455.65,27.87772
455,BTCUSDT-1d-2024-06.csv,1719620000000.0,60455.65,61217.95,60405.17,60947.08,10.04502
456,BTCUSDT-1d-2024-06.csv,1719710000000.0,61013.63,63026.49,60705.86,62840.74,12.78231
457,BTCUSDT-1d-2024-07.csv,1719790000000.0,62801.81,63834.03,62565.55,62919.99,18.39645
458,BTCUSDT-1d-2024-07.csv,1719880000000.0,62918.83,63295.53,61842.24,62129.19,14.82248
459,BTCUSDT-1d-2024-07.csv,1719960000000.0,62129.2,62290.71,59436.56,60250.0,26.65425
460,BTCUSDT-1d-2024-07.csv,1720050000000.0,60193.75,60459.21,56822.23,56926.92,55.19832
461,BTCUSDT-1d-2024-07.csv,1720140000000.0,57087.12,57518.68,53917.17,56721.54,53.02205
462,BTCUSDT-1d-2024-07.csv,1720220000000.0,56685.06,58448.26,56052.4,58309.13,20.21332
463,BTCUSDT-1d-2024-07.csv,1720310000000.0,58309.13,58400.45,55723.17,55855.27,22.8782
464,BTCUSDT-1d-2024-07.csv,1720400000000.0,55905.14,58177.64,54300.0,56682.21,46.44439
465,BTCUSDT-1d-2024-07.csv,1720480000000.0,56668.01,58251.51,56315.84,57969.12,24.24379
466,BTCUSDT-1d-2024-07.csv,1720570000000.0,58009.17,59408.63,57158.9,57741.79,19.75977
467,BTCUSDT-1d-2024-07.csv,1720660000000.0,57703.97,59528.48,57088.66,57396.65,20.98434
468,BTCUSDT-1d-2024-07.csv,1720740000000.0,57342.63,58500.0,56564.44,57844.34,18.43678
469,BTCUSDT-1d-2024-07.csv,1720830000000.0,57842.81,59686.95,57736.05,59238.96,28.84589
470,BTCUSDT-1d-2024-07.csv,1720920000000.0,59163.51,61401.55,59152.0,60815.46,31.85256
471,BTCUSDT-1d-2024-07.csv,1721000000000.0,60827.48,64709.17,60670.87,64588.45,52.84988
472,BTCUSDT-1d-2024-07.csv,1721090000000.0,64682.7,65200.0,62415.87,65029.3,51.57905
473,BTCUSDT-1d-2024-07.csv,1721170000000.0,65029.3,66068.12,63858.89,64130.63,36.60072
474,BTCUSDT-1d-2024-07.csv,1721260000000.0,64129.49,65090.74,63263.5,63997.25,27.67695
475,BTCUSDT-1d-2024-07.csv,1721350000000.0,63997.25,67351.47,63328.54,66659.4,45.16358
476,BTCUSDT-1d-2024-07.csv,1721430000000.0,66667.7,67569.0,66200.0,67144.31,26.17116
477,BTCUSDT-1d-2024-07.csv,1721520000000.0,67160.61,68203.04,65853.47,68011.05,24.18536
478,BTCUSDT-1d-2024-07.csv,1721610000000.0,68011.06,68323.68,66604.33,67570.8,33.71691
479,BTCUSDT-1d-2024-07.csv,1721690000000.0,67535.69,67716.39,65483.4,65910.29,23.64398
480,BTCUSDT-1d-2024-07.csv,1721780000000.0,65911.04,67060.19,65172.05,65394.89,25.14517
481,BTCUSDT-1d-2024-07.csv,1721870000000.0,65350.03,66000.0,63500.0,65716.16,33.26966
482,BTCUSDT-1d-2024-07.csv,1721950000000.0,65782.98,68071.47,65723.84,67849.25,32.19296
483,BTCUSDT-1d-2024-07.csv,1722040000000.0,67849.72,69357.98,66438.0,67869.19,48.26847
484,BTCUSDT-1d-2024-07.csv,1722120000000.0,67831.5,68308.05,67279.97,68260.41,11.83829
485,BTCUSDT-1d-2024-07.csv,1722210000000.0,68261.03,69900.0,66806.98,66822.0,47.63319
486,BTCUSDT-1d-2024-07.csv,1722300000000.0,66808.93,66985.55,65529.57,66290.09,24.36048
487,BTCUSDT-1d-2024-07.csv,1722380000000.0,66272.6,66827.02,64556.6,64623.68,25.56616
488,BTCUSDT-1d-2024-08.csv,1722470000000.0,64622.54,65618.51,62500.0,65392.96,42.20251
489,BTCUSDT-1d-2024-08.csv,1722560000000.0,65382.27,65556.01,61368.89,61536.09,58.77316
490,BTCUSDT-1d-2024-08.csv,1722640000000.0,61536.03,62173.95,60000.0,60690.47,47.23268
491,BTCUSDT-1d-2024-08.csv,1722730000000.0,60679.95,61110.2,57597.96,58156.48,44.2601
492,BTCUSDT-1d-2024-08.csv,1722820000000.0,58156.48,58273.41,49633.02,53944.07,188.96567
493,BTCUSDT-1d-2024-08.csv,1722900000000.0,54128.74,57023.03,53928.19,56025.43,54.9445
494,BTCUSDT-1d-2024-08.csv,1722990000000.0,56035.48,57683.48,54556.39,55043.02,56.76048
495,BTCUSDT-1d-2024-08.csv,1723080000000.0,55116.89,62710.86,54720.21,61678.13,81.60039
496,BTCUSDT-1d-2024-08.csv,1723160000000.0,61767.21,61767.21,59646.19,60790.09,51.19567
497,BTCUSDT-1d-2024-08.csv,1723250000000.0,60849.25,61394.58,60265.61,60933.58,11.38469
498,BTCUSDT-1d-2024-08.csv,1723330000000.0,60948.43,61782.35,58390.37,58765.99,34.37578
499,BTCUSDT-1d-2024-08.csv,1723420000000.0,58775.69,60500.0,57695.54,59305.49,31.83581
500,BTCUSDT-1d-2024-08.csv,1723510000000.0,59405.26,61450.0,58447.75,60580.19,40.52611
501,BTCUSDT-1d-2024-08.csv,1723590000000.0,60587.77,61736.77,58467.73,58652.81,47.40005
502,BTCUSDT-1d-2024-08.csv,1723770000000.0,57646.33,59788.86,57209.13,58915.04,38.69012
503,BTCUSDT-1d-2024-08.csv,1723850000000.0,58915.96,59628.81,58799.53,59480.58,23.30964
504,BTCUSDT-1d-2024-08.csv,1723940000000.0,59492.08,60209.18,58603.3,58720.08,29.15937
505,BTCUSDT-1d-2024-08.csv,1724030000000.0,58698.78,59579.18,58000.0,59479.09,25.5888
506,BTCUSDT-1d-2024-08.csv,1724110000000.0,59500.89,61333.18,58600.0,59170.25,53.40748
507,BTCUSDT-1d-2024-08.csv,1724200000000.0,59169.84,61788.34,58863.68,61191.09,30.03006
508,BTCUSDT-1d-2024-08.csv,1724280000000.0,61190.98,61363.38,59689.26,60421.65,15.81746
509,BTCUSDT-1d-2024-08.csv,1724370000000.0,60421.06,64900.0,60392.57,64020.9,45.76743
510,BTCUSDT-1d-2024-08.csv,1724460000000.0,64012.9,64453.27,63577.35,64114.27,19.7742
511,BTCUSDT-1d-2024-08.csv,1724540000000.0,64117.6,64995.32,63757.54,64250.24,9.2808
512,BTCUSDT-1d-2024-08.csv,1724630000000.0,64264.6,64400.0,62836.95,62840.29,18.22041
513,BTCUSDT-1d-2024-08.csv,1724720000000.0,62840.29,63216.0,58300.0,59558.1,40.6765
514,BTCUSDT-1d-2024-08.csv,1724800000000.0,59527.27,60229.52,57974.92,59083.32,28.54832
515,BTCUSDT-1d-2024-08.csv,1724890000000.0,59082.82,61141.79,58748.88,59365.65,22.52311
